locomotion_mode,terrain_info,walk_speed_info,gait_phase,gait_percentage,left_accel_x,left_accel_y,left_accel_z,left_gyro_x,left_gyro_y,left_gyro_z,right_accel_x,right_accel_y,right_accel_z,right_gyro_x,right_gyro_y,right_gyro_z,left_hip_angle,left_knee_angle,right_hip_angle,right_knee_angle,left_hip_angle_vel,left_knee_angle_vel,right_hip_angle_vel,right_knee_angle_vel
202,-5,0.7,2,51.47058824,1401.555556,-8323.748138,1090.537287,-981.9368409,-486.693923,-2654.122222,10526,-6006,2666,470,2290,-63,59.76,65.54240055,59.94,67.24037328,0,-0.049451303,0,-0.012185255
202,-5,0.7,2,52.20588235,1248.444444,-8605.428517,1393.93531,-991.2793042,-626.0564174,-2760.394444,9963.294043,-6263.15594,-2184.733586,-35,802.8294671,568.8224019,59.76,65.56990769,59.96735599,67.27647466,0,0.027507139,0.027355994,0.036101377
202,-5,0.7,3,52.94117647,1166,-9098,1552,-1012,-810,-2804,8564,-6868,-6856,-540,-754,1618,59.76,65.61506683,60,67.31948595,0,0.045159147,0.032644006,0.043011295
202,-5,0.7,3,53.67647059,2094,-11346,516,-1200,-1123,-2695,3031.022402,-8935.517004,-1834.518765,-218.5,-861.8294671,2615.387869,59.76,65.63926008,60,67.27405848,0,0.024193242,0,-0.045427471
202,-5,0.7,3,54.41176471,890,-12076,426,-1193,-1016,-2642,-2802,-10652,4278,103,-900,3276,59.76,65.660401,60.00351109,67.19859931,0,0.021140923,0.003511093,-0.075459174
202,-5,0.7,3,55.14705882,820.5446269,-12187.09926,279.7894737,-1177.763401,-1032.12,-2718.397012,-4338,-9846,5746,-242,104,3374,59.76,65.67692038,60.02473031,67.08102695,0,0.016519379,0.021219214,-0.117572355
202,-5,0.7,3,55.88235294,787.828834,-12242.44589,85.26315789,-1154.708826,-1070.56,-2911.431035,-3822,-8040,2726,-1342,642,3503,59.76,65.68724899,60.04961327,66.95448145,0,0.010328609,0.024882964,-0.126545509
202,-5,0.7,3,56.61764706,770.4407276,-12275.64289,-111.1578947,-1130.272551,-1116.44,-3166.866553,-1800.499644,-7740.839669,-462.8388278,-1262.175487,232.5,3934.291436,59.76,65.69,60.06,66.86333569,0,0.002751013,0.010386729,-0.091145757
202,-5,0.7,3,57.35294118,746.9684141,-12320.29327,-263.0526316,-1110.89085,-1154.88,-3430.468047,-158,-7632,-2270,-1144,-177,4274,59.76,65.69,60.06,66.80150751,0,0,0,-0.06182818
202,-5,0.7,3,58.08823529,696,-12410,-324,-1103,-1171,-3648,-882.8888889,-7614.117801,-1092.962963,-1079.181765,-77.7037037,4071.452045,59.76,65.69,60.06351109,66.79,0,0,0.003511093,-0.011507508
202,-5,0.7,3,58.82352941,479.0365594,-12779.85898,292,-1117.5,-1048.691218,-3853.604669,-2229.111111,-7603.503345,1092.962963,-1024.831494,106.7037037,3647.126311,59.76,65.69,60.08473031,66.79,0,0,0.021219214,0
202,-5,0.7,3,59.55882353,298,-13088,908,-1132,-896,-3971,-2954,-7600,2270,-961,206,3276,59.76,65.69,60.10961327,66.79,0,0,0.024882964,0
202,-5,0.7,3,60.29411765,1243.293519,-12406.54916,611.025894,-1129.5,-841.8087819,-3968.032535,-2137,-7715,605,-874.7403556,157.5384615,3034.746079,59.76,65.69007678,60.12,66.7875293,0,7.68E-05,0.010386729,-0.002470703
202,-5,0.7,3,61.02941176,2376,-10922,86,-1127,-818,-3958,-1320,-7830,-1060,-772,80,2858,59.76,65.69269383,60.12,66.62102539,0,0.002617049,0,-0.166503906
