locomotion_mode,terrain_info,walk_speed_info,gait_phase,gait_percentage,left_accel_x,left_accel_y,left_accel_z,left_gyro_x,left_gyro_y,left_gyro_z,right_accel_x,right_accel_y,right_accel_z,right_gyro_x,right_gyro_y,right_gyro_z,left_hip_angle,left_knee_angle,right_hip_angle,right_knee_angle,left_hip_angle_vel,left_knee_angle_vel,right_hip_angle_vel,right_knee_angle_vel
100,0,1.1,2,21.18644068,1378.08533,-8137.269231,841.6766956,-106.1054356,-144.0263158,-449.0413153,-581.5492958,-158.040438,-361.6539677,1901.594031,-425.1450474,-4184.532936,59.7,64.38451755,59.58,66.74639859,0,0.059139475,0,0.139224762
100,0,1.1,2,22.03389831,1036,-8168,548,-88,-145,-381,-570,-314,-1010,2212,-700,-5085,59.7,64.41,59.58,66.88847113,0,0.025482446,0,0.142072537
100,0,1.1,2,22.88135593,1054.666667,-8133.566758,563.8360626,-70.44218853,-139.2962963,-407.2316485,-503.4507042,-796.6968361,-1090.163187,2527.161799,-1047.324448,-5712.881709,59.7,64.41,59.58,67.15712843,0,0,0,0.268657304
100,0,1.1,2,23.72881356,1089.333333,-8061.355738,608.1165697,-52.94331649,-128.7037037,-463.0188525,-444,-1508,-1164,2877,-1380,-6179,59.690625,64.431875,59.58,67.24,-0.009375,0.021875,0,0.082871565
100,0,1.1,2,24.57627119,1108,-7998,676,-45,-123,-514,-872,-2322,-1410,3308,-1567,-6471,59.64257813,64.54398438,59.58,67.24,-0.048046875,0.112109375,0,0
100,0,1.1,2,25.42372881,909.9620253,-7951.154064,938.7931971,-58.47826087,-125.7439024,-547.075705,-1509.698939,-3154.696609,-1197.516046,3594.245596,-1557.696708,-6824.369166,59.64,64.515,59.58,67.355,-0.002578125,-0.028984375,0,0.115
100,0,1.1,2,26.27118644,688,-7926,1246,-85,-132,-579,-1952,-3874,-810,3819,-1531,-7224,59.64,64.48421738,59.58229595,67.47,0,-0.030782618,0.00229595,0.115
100,0,1.1,2,27.11864407,649.0379747,-8139,1405.724566,-115.9749436,-148.5821845,-610.374597,-2000,-4344,-406,3999,-1394,-7680,59.64,64.57711378,59.62748219,67.47,0,0.092896397,0.045186241,0
100,0,1.1,2,27.96610169,634,-8352,1482,-160,-164,-654,-1947.735075,-5050.393783,198.9865559,4020.738514,-1211.367137,-7962.623837,59.64,64.64527282,59.64,67.48031868,0,0.068159037,0.01251781,0.010318675
100,0,1.1,2,28.81355932,760,-8326,1102,-236,-167,-765,-1862,-5990,584,4039,-1023,-8178,59.64,64.68394729,59.64,67.53738113,0,0.038674471,0,0.057062452
100,0,1.1,2,29.66101695,460,-8739,1262,-282.9961413,-171.3008475,-852.3522645,-1780.264925,-7690.780946,455.9413919,4105.417523,-830.3796434,-8348.410704,59.63113115,64.71365715,59.66010621,67.63215294,-0.008868854,0.029709859,0.020106213,0.094771812
100,0,1.1,2,30.50847458,160,-9152,1422,-324,-174,-940,-1732,-8868,204,4214,-721,-8508,59.60592036,64.7405408,59.70362921,67.69886045,-0.025210786,0.026883654,0.043523001,0.066707513
100,0,1.1,2,31.3559322,377.1701245,-8649,1125,-378.5171828,-166.5,-1051.123968,-1754.606516,-8505,-213.9413919,4393.174011,-839.3867244,-8702.695162,59.58371483,64.75752945,59.74024628,67.60677263,-0.022205526,0.016988646,0.036617065,-0.092087824
100,0,1.1,2,32.20338983,688,-8146,828,-418,-159,-1172,-1814,-8142,-508,4566,-1044,-8889,59.58,64.74376465,59.78163467,67.50185715,-0.003714834,-0.013764799,0.041388387,-0.104915484
100,0,1.1,2,33.05084746,840,-8432,1100,-428,-161,-1294,-2126.914907,-8156.314325,-405.5547476,4652.630418,-1217.847885,-9024.396052,59.58,64.69078613,59.82964773,67.39913622,0,-0.052978516,0.048013066,-0.102720927
100,0,1.1,2,33.89830508,948.3464956,-8128,1165.171534,-490.3754721,-194.3577713,-1439.318111,-2530,-8204,-184,4714,-1414,-9165,59.58,64.69,59.88096973,67.29532432,0,-0.000786133,0.051322002,-0.103811895
100,0,1.1,2,34.74576271,1002,-7824,1216,-569,-226,-1589,-2736,-9064,198,4758,-1666,-9375,59.58,64.69,59.93198142,67.19940864,0,0,0.051011687,-0.095915679
100,0,1.1,2,35.59322034,518,-8036,1312,-608,-192,-1725,-2595,-9923.814818,180,4782.839886,-1852.281156,-9373.165414,59.58,64.69,59.97906354,67.12037637,0,0,0.047082121,-0.079032277
100,0,1.1,2,36.44067797,737.3333333,-8059.306799,1256,-659.2653482,-210.3787155,-1787.686735,-2454,-10766,162,4811,-2003,-9367,59.56748219,64.67539589,60.01862858,67.06205816,-0.01251781,-0.014604112,0.039565038,-0.058318206
100,0,1.1,2,37.28813559,1144.666667,-8068.873295,1152,-713.879297,-256.3129865,-1830.853115,-2722,-11564,166,4882,-2120,-9239,59.52229595,64.62267861,60.05286405,67.02156713,-0.045186241,-0.052717281,0.03423547,-0.040491031
